4.016574747457310579e+00,3.902378698845700100e+00,3.952387649012755855e+00,3.982270711380236250e+00,3.907144222336079054e+00,3.979121737804506509e+00,3.932080551797584089e+00,4.004064487299345387e+00,3.899942357643830348e+00,3.863874935432808577e+00,3.979094575314410243e+00,3.816354619199729736e+00,3.919206685779933252e+00,3.819752022133115155e+00,3.945470662232681391e+00,3.831347716703238593e+00,3.848445739199476190e+00,3.857546830077055233e+00,3.886302314949263259e+00,3.625820669469457691e+00,3.723423346259878919e+00,3.750010846090413796e+00,3.685063340262851206e+00,3.572159698130847882e+00,3.671201189603228165e+00
4.177676726840211074e+00,4.171850521039377035e+00,4.150074918097953258e+00,4.116261937180896169e+00,4.119274828528101118e+00,4.118340066732099736e+00,4.092680085059645201e+00,4.136097644318685873e+00,4.190766545443382896e+00,4.078604610489104054e+00,4.053495242126326836e+00,4.128151738940794679e+00,4.054660029526988119e+00,4.062063518995946865e+00,3.995195457599728162e+00,3.984039817767729197e+00,3.994420408132199007e+00,3.913139599467035268e+00,3.826288470492431593e+00,3.811953547402561426e+00,3.641563549401922728e+00,3.786042394514851583e+00,3.736800687740037930e+00,3.773106701079754544e+00,3.515130328466996801e+00
4.340878159394160107e+00,4.310181010368258292e+00,4.320573213791828238e+00,4.288518884367562123e+00,4.284782251029284339e+00,4.245907192184464662e+00,4.292300168927511095e+00,4.273330897730110323e+00,4.300474176158718187e+00,4.275228331588571962e+00,4.225590940188651778e+00,4.214384714747716920e+00,4.198909772771371784e+00,4.123083091851996507e+00,4.132032118652174013e+00,4.021238658476356420e+00,4.020463987505324965e+00,4.006800784348075517e+00,3.844740462024662353e+00,3.766188690479024714e+00,3.685605438824699931e+00,3.603602321399904440e+00,3.679388351044238892e+00,3.569367979438166749e+00,3.721825801522060218e+00
4.394894505488742276e+00,4.492104963014109664e+00,4.461080492507932149e+00,4.418028710946265925e+00,4.393684608179485807e+00,4.458051219120441111e+00,4.377659093638545329e+00,4.370552303919461146e+00,4.431713025094889957e+00,4.463891906972986767e+00,4.257374813277786885e+00,4.315543246019969637e+00,4.392499398680270062e+00,4.313019315058643777e+00,4.119457674439727768e+00,4.029463969028078907e+00,4.036493888520258366e+00,3.773120498642041909e+00,3.710966200368649215e+00,3.575957008801090797e+00,3.702831153780943740e+00,3.723332098795312906e+00,3.545314922109390032e+00,3.446354254946103257e+00,3.485618554478096875e+00
4.497489970907394330e+00,4.520395243305777022e+00,4.480308850573900159e+00,4.476477119827271700e+00,4.540240196881389245e+00,4.447273073857513914e+00,4.551102837558394398e+00,4.525580657720204236e+00,4.506003212393221879e+00,4.427289823403444124e+00,4.422478787915776088e+00,4.374664462249606700e+00,4.213642237449363392e+00,4.194518330862014643e+00,3.957621432221607005e+00,3.920880464155124923e+00,3.997454981724558820e+00,3.947353503311774148e+00,3.714132937988413374e+00,3.536357364558882388e+00,3.598564740150961061e+00,3.560140010499560859e+00,3.563820693508254589e+00,3.516409812860004536e+00,3.534932213361170916e+00
4.622963559935385547e+00,4.625743787203696833e+00,4.585340168595788413e+00,4.653289049554121704e+00,4.579452209479356384e+00,4.651490029809823845e+00,4.587093397472806977e+00,4.623817503201031798e+00,4.578704649942983984e+00,4.560880041688721853e+00,4.506930116574249467e+00,4.285574354255356155e+00,4.115437047530586590e+00,4.031401688317194143e+00,3.985593079272176098e+00,3.866921288535154488e+00,3.703770534533014303e+00,3.760514557197755181e+00,3.705326620056388354e+00,3.712209512008817658e+00,3.765517851718223508e+00,3.480238450421595076e+00,3.493792523850367537e+00,3.552932909309952869e+00,3.515033870903046864e+00
4.651486602996273589e+00,4.723689201668027415e+00,4.676679706729125918e+00,4.648874100777981688e+00,4.691457772200066323e+00,4.635793813121591000e+00,4.655557448870959902e+00,4.615818359590319275e+00,4.645207913699922919e+00,4.501284214898560343e+00,4.388299292359797654e+00,4.204111728023164574e+00,4.092371921919163213e+00,4.078964021911479776e+00,3.879933196836928389e+00,3.853767041624165390e+00,3.711649881436983378e+00,3.667823142417922178e+00,3.606575412876931175e+00,3.576420254827281209e+00,3.585519779765176107e+00,3.468392682279931805e+00,3.580964398257161285e+00,3.456104162225645204e+00,3.564554726180420907e+00
4.708871207967153083e+00,4.747609079084538664e+00,4.764113088144504182e+00,4.764252662715956710e+00,4.744939978808821124e+00,4.735463536178958321e+00,4.698188879979381838e+00,4.745129405998691041e+00,4.650363260568284751e+00,4.541311845239920153e+00,4.291624946030678345e+00,4.160843889331157008e+00,4.020154482436151255e+00,3.722414499555627199e+00,3.841004049651171481e+00,3.681348000902669781e+00,3.583704838993807762e+00,3.658988884044832357e+00,3.653148186665151176e+00,3.601954383383313640e+00,3.542675900135013656e+00,3.535403911990115944e+00,3.564798697408556372e+00,3.568478366891459252e+00,3.581231420635718976e+00
4.814167379485324361e+00,4.797977832944180676e+00,4.859082091581925944e+00,4.823789042376537495e+00,4.804062615779386647e+00,4.741477634224099624e+00,4.775766981289719659e+00,4.726511284687616943e+00,4.634073070146760287e+00,4.482778467863180794e+00,4.237773623389859523e+00,3.967703313441119928e+00,3.769930429301135533e+00,3.820697337203920796e+00,3.734002869474521091e+00,3.738215760066771587e+00,3.655198066869338014e+00,3.630056297238885232e+00,3.581665276998168057e+00,3.631879334990883557e+00,3.559474133206031787e+00,3.558555638248089181e+00,3.554967833516614384e+00,3.542023542648253365e+00,3.542281956746205829e+00
4.901239455026171754e+00,4.919013282907051199e+00,4.842517812476539341e+00,4.866860766365181057e+00,4.889371673878897262e+00,4.866574958023068831e+00,4.846633393450434646e+00,4.775716410678123580e+00,4.587700329280509415e+00,4.352627248020120909e+00,4.098573536878046042e+00,3.929984978207643032e+00,3.878380431814447693e+00,3.728220321709370122e+00,3.754016849795721811e+00,3.562475638629213570e+00,3.528561650699733931e+00,3.655683741333796366e+00,3.536140027300405997e+00,3.468756024422609663e+00,3.538779600468875408e+00,3.578849867106863591e+00,3.566263475693844498e+00,3.568624774693131219e+00,3.627168752472719415e+00
4.898059061882420906e+00,4.971751013819790899e+00,4.902620354686856530e+00,4.897269196642269229e+00,4.910048291575779267e+00,4.905257023099678371e+00,4.793092008691777650e+00,4.778347181320345527e+00,4.497120717927884037e+00,4.255659715275647237e+00,4.005277948319410974e+00,3.815866279456291643e+00,3.712003806486623425e+00,3.668129521463701970e+00,3.693370660294869268e+00,3.594244925661827850e+00,3.524898700578369848e+00,3.533895698831132748e+00,3.546058804194506031e+00,3.658439637665702016e+00,3.521141713387698768e+00,3.593775237293454161e+00,3.529517839336919316e+00,3.594286279792220373e+00,3.624726893814446349e+00
4.992247586479287236e+00,4.983822923225137203e+00,4.979844194338269858e+00,4.968224379585510775e+00,4.967399118892428689e+00,4.961999294340209588e+00,4.812835310599409055e+00,4.783977641870279740e+00,4.644791896186006852e+00,4.373016968074690425e+00,3.939174480796615363e+00,3.871892488295116230e+00,3.713187078306435573e+00,3.596977899781628185e+00,3.681267838488372135e+00,3.666731163055291454e+00,3.564230077210951642e+00,3.630991446976048032e+00,3.617286323781218726e+00,3.598816649987398808e+00,3.642613866162990544e+00,3.591698375550217648e+00,3.610825110922244452e+00,3.621848754615684562e+00,3.602591885884194323e+00
5.020482117174026371e+00,5.022565623826404035e+00,4.998037980484951071e+00,5.021423055022358639e+00,4.997157313705320902e+00,4.937389788888928877e+00,4.846965796693776696e+00,4.674520368945209725e+00,4.323778591551623585e+00,4.125843183251925339e+00,4.022169705127906170e+00,3.813821994598074028e+00,3.720265087970122231e+00,3.794364222090336192e+00,3.553062033606802395e+00,3.478151239632845559e+00,3.525520764433791143e+00,3.703792442709364252e+00,3.510786082905563266e+00,3.632504910410284893e+00,3.677209932699015305e+00,3.715256979115503011e+00,3.624030521716668396e+00,3.660012000742609573e+00,3.629968530782095915e+00
5.067365556203507815e+00,5.043831623633436401e+00,5.028409461063603203e+00,5.036115510488277103e+00,5.039319644544562493e+00,4.961882726211370276e+00,4.964361914389365360e+00,4.682497671139704387e+00,4.394920960417797673e+00,3.934387947158045407e+00,3.816691033094709695e+00,3.757762749745968023e+00,3.761176981743020065e+00,3.692873813704234731e+00,3.618508019375805240e+00,3.589954333061349701e+00,3.664785042936849813e+00,3.554607563551942739e+00,3.567316983933757513e+00,3.668799608359754050e+00,3.653947137247745225e+00,3.653265489443219494e+00,3.711470736892317657e+00,3.664579678676861185e+00,3.745232310726074321e+00
5.074454914038608599e+00,5.064304438863181268e+00,5.066959493199279407e+00,5.059955107364242366e+00,5.024000113444806459e+00,4.977541252374805048e+00,4.855018661360531951e+00,4.383156948448180934e+00,4.161735843718932237e+00,3.885792423986142996e+00,3.708019152431467624e+00,3.617562283486383645e+00,3.554999631181786413e+00,3.676771395181902768e+00,3.657778071535167541e+00,3.634501308354459947e+00,3.589012892047110270e+00,3.646743407268944637e+00,3.687653400511615942e+00,3.764052794351850473e+00,3.664093914246158157e+00,3.650512147969071641e+00,3.747156798289171142e+00,3.709352885380492904e+00,3.651061822909530186e+00
5.107810007004861319e+00,5.084600443534426084e+00,5.085302419533553220e+00,5.101355877217354617e+00,5.094326136336825073e+00,5.026599659351674632e+00,4.831154840229030079e+00,4.353523628621244868e+00,4.187335438728738701e+00,3.679683854900046569e+00,3.686744126019264822e+00,3.653698837219478079e+00,3.673177609776276054e+00,3.720722804828485941e+00,3.600243866936264858e+00,3.675269232032785105e+00,3.649770135589036624e+00,3.633211659700064100e+00,3.693042152140707302e+00,3.697849039015428385e+00,3.718259885966768596e+00,3.700586438053877103e+00,3.733651515178586067e+00,3.764189400719954559e+00,3.793064907125994534e+00
5.149669236044259968e+00,5.121827484776435568e+00,5.153485378348207746e+00,5.108359290961075772e+00,5.090142312713711092e+00,4.997749100460723071e+00,4.721997053877989181e+00,4.330017077608981246e+00,3.921782172030349400e+00,3.913537324908273440e+00,3.653140099078304726e+00,3.708271500562879908e+00,3.612159248304378956e+00,3.659591821204604578e+00,3.593537748769939810e+00,3.563164997853765392e+00,3.655409076320007777e+00,3.695357331181124749e+00,3.641656041124794019e+00,3.720471901277397464e+00,3.729554693203394500e+00,3.734011281945558203e+00,3.752561388957063038e+00,3.802174967198623357e+00,3.753191711275867704e+00
5.135957136381828825e+00,5.176966276803649514e+00,5.148569399659336909e+00,5.155342970478423936e+00,5.127109579219593982e+00,4.943411445652131420e+00,4.873697164473679067e+00,4.154253260371445045e+00,4.034156520357488951e+00,3.724662042122903305e+00,3.652702338688671890e+00,3.724561683028180248e+00,3.619678383033674507e+00,3.672039693696774965e+00,3.612650057670125925e+00,3.672192984826465612e+00,3.739021820926857309e+00,3.706089708506807856e+00,3.666516285232081174e+00,3.658037234353614942e+00,3.780474381810916551e+00,3.805433224853592478e+00,3.789493222400591055e+00,3.784298609547545489e+00,3.847346039722854716e+00
5.169495182011139889e+00,5.193198567145404176e+00,5.175902168019907990e+00,5.141323041829890528e+00,5.132737094478681428e+00,5.040347401475989031e+00,4.647486161519238657e+00,4.297635975803951069e+00,3.757069562322247869e+00,3.740104071053335311e+00,3.624097140680368589e+00,3.630126788516389258e+00,3.687373703323910235e+00,3.704970419405022142e+00,3.673047807964482381e+00,3.676159751972959189e+00,3.643969421117793317e+00,3.779322197433512720e+00,3.749692054886409665e+00,3.758091961944406201e+00,3.742138106506124107e+00,3.757986977156650976e+00,3.801958178725690640e+00,3.858269676143539773e+00,3.876564916649503978e+00
5.202128651719668539e+00,5.190041295282085798e+00,5.187802862035675311e+00,5.174308663950991871e+00,5.125101896025491932e+00,4.965679210518159969e+00,4.479483479254871447e+00,4.024854230191136750e+00,3.790541174305454231e+00,3.601272971335227169e+00,3.590004727093235370e+00,3.609692600709675236e+00,3.622636367042200156e+00,3.655031983292863274e+00,3.696396036665884566e+00,3.738064495553178990e+00,3.729447633255484895e+00,3.823858353861981474e+00,3.821953654024164315e+00,3.777111750964578185e+00,3.816288373244173471e+00,3.870329569216721666e+00,3.854085437286256521e+00,3.929886584042315611e+00,3.890100692183550368e+00
5.218899668711558526e+00,5.227890516283706823e+00,5.217500146899546998e+00,5.201536403474019465e+00,5.178460397811221583e+00,5.048966648274793023e+00,4.533561964218439044e+00,3.961192006945374544e+00,3.713495021262396278e+00,3.700399198826019642e+00,3.695520255182807468e+00,3.651936824626329070e+00,3.675502592623220544e+00,3.697395186050949079e+00,3.711622631275267370e+00,3.732434564643681174e+00,3.776077873078558245e+00,3.812889240034478266e+00,3.831048886998229541e+00,3.856442277955290265e+00,3.835468270121021206e+00,3.788757228031877311e+00,3.880767868324750847e+00,3.862695607529957442e+00,3.888838368492847586e+00
5.258521293979875999e+00,5.257155426186385760e+00,5.239237424377395591e+00,5.228820212008464807e+00,5.199419284927802920e+00,4.799351325895550247e+00,4.231596716647242573e+00,3.806553004629832149e+00,3.665799823320800677e+00,3.753964122045854168e+00,3.630374519352725038e+00,3.638643402193346255e+00,3.708859929795502719e+00,3.729867237657103818e+00,3.744318411116366985e+00,3.800423781943571111e+00,3.777161841134804465e+00,3.830028619779255461e+00,3.780969880422920593e+00,3.781338549998777054e+00,3.908031617655782330e+00,3.846510389715234179e+00,3.885548475725772111e+00,3.934012833787489338e+00,3.871397686775017277e+00
5.250248663016174433e+00,5.256723102737716147e+00,5.232120155632394187e+00,5.243146993545690471e+00,5.169341768486638067e+00,4.952383469381460124e+00,4.300086067094191833e+00,3.779183082460736642e+00,3.701106361056484051e+00,3.595815543983338802e+00,3.677896104753019646e+00,3.702235641178508896e+00,3.785275582848389941e+00,3.742834425733198245e+00,3.757542915574574760e+00,3.725404563252260104e+00,3.862009123077705830e+00,3.885385500748284038e+00,3.804876294673174897e+00,3.870224415114768668e+00,3.866536858224809414e+00,3.929931399801103176e+00,3.957674838965683950e+00,3.936932658873455892e+00,3.932370562469225117e+00
5.252286183851400558e+00,5.261296897299181374e+00,5.279668117931032967e+00,5.272717687915211116e+00,5.209321884902319511e+00,4.794163280573589425e+00,4.176210511243627188e+00,3.779480553933368014e+00,3.700953319730426738e+00,3.610912328577898123e+00,3.654490696651809145e+00,3.704651715535279610e+00,3.692644919549462834e+00,3.752258381357317152e+00,3.730781186397370774e+00,3.770811744213321326e+00,3.851487978441076265e+00,3.870637741142616939e+00,3.894133940973876662e+00,3.865502611194300719e+00,3.905256300378390222e+00,3.928055551631820297e+00,3.938277267267754400e+00,3.947704221368937727e+00,3.987373090682709620e+00
5.317157561377717556e+00,5.280164330701129671e+00,5.258081429637107007e+00,5.263053154603639427e+00,5.139116990981503541e+00,4.801104685094889746e+00,3.982549278988098074e+00,3.785099381905995486e+00,3.654298041121863960e+00,3.770598570170397679e+00,3.632773683963673506e+00,3.752510390145268104e+00,3.673129397028675580e+00,3.714680868786668810e+00,3.765922477612590136e+00,3.836306504922001093e+00,3.911179748061697214e+00,3.909484733787395694e+00,3.900218914047569818e+00,3.940911456758038778e+00,3.989049195627901057e+00,3.897078893587048398e+00,3.998997948657383450e+00,3.944128183996330250e+00,3.936242973396655742e+00
